--------------------
BDMEP - INMET
--------------------
Estação           : PEDRA AZUL - MG (OMM: 83393)
Latitude  (graus) : -16
Longitude (graus) : -41.28
Altitude  (metros): 648.91
Estação Operante
Inicio de operação: 01/10/1918
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83393;08/02/2018;1800;31;24;53;937.2;9;0.5;10;
83393;09/02/2018;0000;21.4;20.6;92;940.9;14;0.5;10;
83393;09/02/2018;1200;23.6;22.4;89;927.3;5;0.5;8;
83393;09/02/2018;1800;25.6;23.2;79;939.9;9;0.5;9;
83393;10/02/2018;0000;23.6;22;85;941.7;9;0.5;10;
83393;10/02/2018;1200;24.8;21.2;71;943;0;0;9;
83393;10/02/2018;1800;29.2;23;58;940;0;0;8;
83393;11/02/2018;0000;22.8;21;84;941.9;9;0.5;0;
83393;11/02/2018;1200;25;20.6;67;943.2;14;1;7;
83393;11/02/2018;1800;29.4;20.6;42;939.9;5;1;6;
83393;12/02/2018;0000;22;18.4;70;940.8;9;1.5;0;
83393;12/02/2018;1200;25.6;20.8;62;942.4;18;0.5;3;
83393;12/02/2018;1800;31.2;21;37;939.6;14;0.5;6;
83393;13/02/2018;0000;24;20.8;75;940.4;0;0;8;
83393;13/02/2018;1200;25.2;21.2;68;943.3;14;1;8;
83393;13/02/2018;1800;30.4;21.6;43;940.5;14;0.5;4;
83393;14/02/2018;0000;24.8;20.8;68;942.2;14;1.5;0;
83393;14/02/2018;1200;24.8;20.6;67;944.4;9;1;9;
83393;14/02/2018;1800;28;21.8;55;941.2;5;5;10;
83393;15/02/2018;0000;22.6;21;85;943.2;14;1;7;
83393;15/02/2018;1200;24;20.4;72;931.8;14;1.5;7;
83393;15/02/2018;1800;25.2;21.6;71;929.9;14;1.5;7;
83393;16/02/2018;0000;21.8;20;83;931.8;9;1.5;7;
83393;16/02/2018;1200;24;20.6;73;945.4;14;1;8;
83393;16/02/2018;1800;28.6;22;55;942;0;0;7;
83393;17/02/2018;0000;22.4;20.8;86;944;14;1;10;
83393;17/02/2018;1200;24.4;20.6;70;943.7;9;1;9;
83393;17/02/2018;1800;27.8;21.6;56;940.8;9;0.5;8;
83393;18/02/2018;0000;22.4;20.4;83;942.4;9;1.5;5;
83393;18/02/2018;1200;24.4;20.4;69;942.4;14;1.5;8;
83393;18/02/2018;1800;29;21.8;51;939;9;0.5;7;
83393;19/02/2018;0000;23.2;20.4;76;939.9;0;0;0;
83393;19/02/2018;1200;23.6;20.2;71;928.1;36;0.5;10;
83393;19/02/2018;1800;30;22.4;51;937.6;5;0.5;5;
83393;20/02/2018;0000;24;20.6;73;939.2;0;0;0;
83393;20/02/2018;1200;25;21.6;74;927.5;36;0.5;7;
83393;20/02/2018;1800;30.2;23;52;937.9;0;0;9;
83393;21/02/2018;0000;24.8;21.2;71;939.3;14;1;0;
83393;21/02/2018;1200;26.2;22;67;927;5;1;3;
83393;21/02/2018;1800;30.6;23;51;936;9;1.5;5;
83393;22/02/2018;0000;24.4;20.8;72;938.7;9;1.5;0;
83393;22/02/2018;1200;26.4;22;66;940.5;14;1;7;
83393;22/02/2018;1800;32.2;23;44;936.4;9;1;6;
83393;23/02/2018;0000;24.6;22.4;81;939.1;9;1;10;
83393;23/02/2018;1200;27.2;23.4;72;940.7;9;0.5;7;
83393;23/02/2018;1800;32;24.2;51;936.9;18;0.5;5;
83393;24/02/2018;0000;23.8;22;85;940;0;0;10;
83393;24/02/2018;1200;22.6;21.4;88;941.5;36;0.5;9;
83393;24/02/2018;1800;30;24;60;938.3;9;0.5;9;
83393;25/02/2018;0000;24.2;22.4;84;941.3;14;0.5;5;
83393;25/02/2018;1200;24.6;21.8;76;942;18;0.5;8;
83393;25/02/2018;1800;28;23.4;65;939.1;18;0.5;6;
83393;26/02/2018;0000;21.8;21.5;96;927.9;0;0;10;
83393;26/02/2018;1200;26.2;20.8;59;943.3;0;0;5;
83393;26/02/2018;1800;29.2;22.8;57;940.4;9;0.5;6;
83393;27/02/2018;0000;22.8;21;84;940.3;0;0;1;
83393;27/02/2018;1200;22.8;20.4;79;930.7;0;0;10;
83393;27/02/2018;1800;30.4;21.2;41;940;0;0;4;
83393;28/02/2018;0000;23.6;20;70;927.1;0;0;0;
83393;28/02/2018;1200;23.6;20.2;71;928;9;0.5;7;
83393;28/02/2018;1800;31.2;20.8;36;938.6;14;1;4;
83393;01/03/2018;0000;24.8;20.6;67;927.6;14;0.5;1;
83393;01/03/2018;1200;25;21;70;930.7;5;0.5;2;
83393;01/03/2018;1800;31.6;22.4;44;927;14;0.5;2;
83393;02/03/2018;0000;24.4;19.4;61;927.3;0;0;0;
83393;02/03/2018;1200;24;19.6;66;944.3;5;1.5;0;
83393;02/03/2018;1800;31.6;18.6;25;940.1;14;0.5;0;
83393;03/03/2018;0000;23.6;18.8;61;940.9;0;0;0;
83393;03/03/2018;1200;24;20.9;75;942.2;5;0.5;7;
83393;03/03/2018;1800;31.6;23.2;48;937.8;0;0;5;
83393;04/03/2018;0000;25.4;21.6;71;938.5;0;0;0;
83393;04/03/2018;1200;24.4;21.4;76;940.2;0;0;10;
83393;04/03/2018;1800;31.6;23;47;935.7;5;0.5;7;
83393;05/03/2018;0000;22;20.4;86;939.3;14;1;10;
83393;05/03/2018;1200;26.6;23.4;76;939.2;36;0.5;7;
83393;05/03/2018;1800;25.6;22.6;75;937.5;36;2.6;10;
83393;06/03/2018;0000;25.2;22.4;77;937.9;36;0.5;10;
83393;06/03/2018;1200;25.8;23.2;79;939;5;0.5;7;
83393;06/03/2018;1800;26.6;23.4;76;936.3;18;0.5;9;
83393;07/03/2018;0000;23.8;23;93;938.7;0;0;9;
83393;07/03/2018;1200;27.8;24.8;78;939.6;5;0.5;8;
83393;07/03/2018;1800;28;24;69;936.4;0;0;10;
83393;08/03/2018;0000;23.2;22.2;91;938.1;9;1;0;
83393;08/03/2018;1200;25.6;22.8;77;940.4;36;1;10;
83393;08/03/2018;1800;24.4;22.8;87;937.5;14;0.5;10;
83393;09/03/2018;0000;22.2;21.8;95;939.5;9;1;0;
83393;09/03/2018;1200;26.8;23.8;76;940.7;0;0;7;
83393;09/03/2018;1800;32.6;24;46;936.8;36;1;7;
83393;10/03/2018;0000;26.4;23.8;79;939.8;14;1;10;
83393;10/03/2018;1200;25.6;23.4;81;941.1;36;1;9;
83393;10/03/2018;1800;28.6;23.8;67;938;5;0.5;10;
83393;11/03/2018;0000;24;22.8;91;940;0;0;0;
83393;11/03/2018;1200;26;23.2;78;940.3;0;0;9;
83393;11/03/2018;1800;24.2;23;89;937.3;0;0;10;
83393;12/03/2018;0000;23.6;21.8;84;938.5;0;0;10;
83393;12/03/2018;1200;25.4;22.8;80;938.8;0;0;10;
83393;12/03/2018;1800;25.6;22.6;75;935;18;0.5;8;
83393;13/03/2018;0000;23.8;22.6;90;938.4;0;0;9;
83393;13/03/2018;1200;25.8;23.2;79;927.2;36;0.5;10;
83393;13/03/2018;1800;25;23;85;939.1;0;0;10;
83393;14/03/2018;0000;23.8;23;93;941.1;0;0;8;
83393;14/03/2018;1200;27.2;24.8;82;942.3;36;0.5;6;
83393;14/03/2018;1800;32.8;24.8;50;938.6;14;1.5;4;
83393;15/03/2018;0000;25;22.6;81;940.7;0;0;0;
83393;15/03/2018;1200;26.8;23.4;73;942.9;5;1;4;
83393;15/03/2018;1800;31.2;23.2;49;939.8;9;1;4;
