--------------------
BDMEP - INMET
--------------------
Estação           : BELO HORIZONTE - MG (OMM: 83587)
Latitude  (graus) : -19.93
Longitude (graus) : -43.93
Altitude  (metros): 915.00
Estação Operante
Inicio de operação: 03/03/1910
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83587;29/01/2018;1800;29;21.5;50;906.6;23;1.5;8;
83587;30/01/2018;0000;22.8;20.6;81;908.2;9;0.7;10;
83587;30/01/2018;1200;23.9;21.3;79;908.3;23;1.3;10;
83587;30/01/2018;1800;27.5;22;60;905.5;23;1.5;8;
83587;31/01/2018;0000;21;20.1;91;907.7;18;0.8;10;
83587;31/01/2018;1200;20.7;20.1;94;908.6;23;1.6;10;
83587;31/01/2018;1800;25.1;22.1;75;906.7;18;1.6;8;
83587;01/02/2018;0000;22.2;19.7;81;913.1;18;1.54332;10;
83587;01/02/2018;1200;19.6;18.9;93;910;9;0.7;10;
83587;01/02/2018;1800;23.8;21.2;79;907.9;6;1.6;9;
83587;02/02/2018;0000;21.6;20.4;90;908.5;27;0.5;8;
83587;02/02/2018;1200;20.3;19.5;92;908.3;5;1.6;10;
83587;02/02/2018;1800;20.7;19.8;92;906.8;23;0.8;10;
83587;03/02/2018;0000;19.7;19.1;95;906.9;0;0;10;
83587;03/02/2018;1200;22.1;19.3;77;907.1;18;0.8;9;
83587;03/02/2018;1800;22.5;20.9;87;906.3;18;1;10;
83587;04/02/2018;0000;20.5;18.2;78;907.7;5;2.6;6;
83587;04/02/2018;1200;19.9;18.5;87;909.1;9;1.1;10;
83587;04/02/2018;1800;20.9;19;82;908.2;5;2;10;
83587;05/02/2018;0000;19.3;18.3;91;908.9;18;1;10;
83587;05/02/2018;1200;18.3;17.6;94;908.7;9;1.5;10;
83587;05/02/2018;1800;21.3;20.2;89;907.2;14;0.7;10;
83587;06/02/2018;0000;19.4;19;95;908.6;14;0.5;10;
83587;06/02/2018;1200;19.7;19.1;95;908.1;27;1.1;10;
83587;06/02/2018;1800;26.1;21.1;64;906.9;23;0.5;9;
83587;07/02/2018;0000;20.5;19;85;907.9;0;0;8;
83587;07/02/2018;1200;21.5;19.7;84;911.3;27;1;10;
83587;07/02/2018;1800;27.4;20.7;52;904.7;23;1.6;6;
83587;08/02/2018;0000;22.9;20.3;78;909;36;0.5;1;
83587;08/02/2018;1200;25.6;20.8;63;911.5;32;0.3;2;
83587;08/02/2018;1800;28.9;20.7;45;909.4;32;0.8;8;
83587;09/02/2018;0000;23.6;20;70;911.1;14;0.7;4;
83587;09/02/2018;1200;24.5;20.3;68;913.1;5;3;6;
83587;09/02/2018;1800;28.9;21.5;50;910.1;5;1.6;5;
83587;10/02/2018;0000;;20.3;84;910.6;9;2;2.5;
83587;10/02/2018;1200;24;20.8;75;913.7;32;1.6;10;
83587;10/02/2018;1800;26.2;22.3;69;911.6;18;0.7;10;
83587;11/02/2018;0000;23.6;21.1;78;912.5;;;8;
83587;11/02/2018;1200;24.8;20.2;64;914.1;5;1.6;3;
83587;11/02/2018;1800;29.6;21.1;45;911.2;32;1.6;2;
83587;12/02/2018;0000;24.4;19.5;63;909.2;5;1.6;0;
83587;12/02/2018;1200;24.7;17.1;44;913.5;32;0.5;8;
83587;12/02/2018;1800;29.4;19.1;34;911.7;27;0.8;8;
83587;13/02/2018;0000;25.1;18;47;911.4;0;0;0;
83587;13/02/2018;1200;25.3;19.7;58;913.6;36;0.8;3;
83587;13/02/2018;1800;28.7;20.1;42;911.7;36;1.3;6;
83587;14/02/2018;0000;25.7;18.3;46;912;27;0.8;2;
83587;14/02/2018;1200;23.8;19.8;68;915.9;23;1.6;8;
83587;14/02/2018;1800;29.4;19.3;35;913.3;23;1.6;2;
83587;15/02/2018;0000;24.8;22.8;84;914.6;18;1.6;0;
83587;15/02/2018;1200;23.1;18.7;64;916.5;23;1.6;8;
83587;15/02/2018;1800;28;19.7;43;914.1;18;0.8;10;
83587;16/02/2018;0000;24.1;18.7;58;915.3;23;0.5;4;
83587;16/02/2018;1200;19.3;18.6;93;916.5;27;1.3;10;
83587;16/02/2018;1800;27.7;19.6;45;914.4;18;1.6;6;
83587;17/02/2018;0000;23.9;18.3;57;914.3;18;1.6;1;
83587;17/02/2018;1200;21.7;18.7;75;915.6;27;0.8;10;
83587;17/02/2018;1800;26.3;19.7;52;912.9;27;0.5;6;
83587;18/02/2018;0000;23.7;18.8;61;912.9;27;0.8;0;
83587;18/02/2018;1200;23.9;19.5;66;912.4;27;0.8;4;
83587;18/02/2018;1800;29.1;20.5;44;910.4;23;1.6;8;
83587;19/02/2018;0000;24.9;19.3;58;910.2;23;1.6;8;
83587;19/02/2018;1200;24.2;20;67;911.8;32;1.6;9;
83587;19/02/2018;1800;26.2;22.6;71;908.7;27;0.5;10;
83587;20/02/2018;0000;21.8;20;83;911;32;0.5;10;
83587;20/02/2018;1200;22.5;20.1;80;911;18;0.5;10;
83587;20/02/2018;1800;25.9;21.9;70;908.5;5;1.8;8;
83587;21/02/2018;0000;21.7;20.3;88;910.5;9;1;9;
83587;21/02/2018;1200;23.2;20.8;79;911.1;23;0.7;10;
83587;21/02/2018;1800;27;22.8;69;907;5;0.7;10;
83587;22/02/2018;0000;22.6;21;85;909.5;;;10;
