--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83589;28/01/2018;1800;33;22.5;38;934.9;18;4.1;5;
83589;29/01/2018;0000;26.6;22.4;69;936.4;36;1.6;10;
83589;29/01/2018;1200;25.6;22.6;75;937.3;36;0.5;7;
83589;29/01/2018;1800;25.5;21.9;73;933.4;5;1;10;
83589;30/01/2018;0000;22.9;21.7;90;935.2;36;0.5;10;
83589;30/01/2018;1200;24.7;22.8;84;936.4;36;1.1;7;
83589;30/01/2018;1800;31.9;24.8;54;932.4;36;3;6;
83589;31/01/2018;0000;21.2;20.7;96;936.8;5;2.6;10;
83589;31/01/2018;1200;22.8;22;92;936.1;36;1.6;10;
83589;31/01/2018;1800;26.1;23.9;84;933.6;27;2;9;
83589;01/02/2018;0000;26;20.4;78;939;36;1.02888;10;
83589;01/02/2018;1200;23.6;21.5;81;936.7;18;1;7;
83589;01/02/2018;1800;30;22.8;53;933.9;32;3.5;6;
83589;02/02/2018;0000;23;22.2;94;935.8;18;4.5;9;
83589;02/02/2018;1200;20.5;20.4;98;936.3;32;0.8;10;
83589;02/02/2018;1800;22.3;21.6;93;933.5;18;0.7;10;
83589;03/02/2018;0000;20.4;20.3;99;934.1;36;1.8;10;
83589;03/02/2018;1200;20.9;20.4;94;933.7;18;3.3;10;
83589;03/02/2018;1800;21.1;20.5;94;933.4;5;0.8;10;
83589;04/02/2018;0000;19.3;18.7;95;936.6;36;1.1;10;
83589;04/02/2018;1200;19.5;19.2;97;936.9;0;0;10;
83589;04/02/2018;1800;21.5;20.6;92;934.9;9;0.1;10;
83589;05/02/2018;0000;20.9;20;90;936.5;9;3.1;10;
83589;05/02/2018;1200;19.9;19.6;97;936.2;32;1.3;10;
83589;05/02/2018;1800;21.8;21.5;96;934.2;9;2.6;10;
83589;06/02/2018;0000;20.7;20.5;98;936.4;5;1.1;10;
83589;06/02/2018;1200;22.5;21.3;90;936.2;32;1.5;10;
83589;06/02/2018;1800;30.3;22.2;47;932.6;32;3.6;3;
83589;07/02/2018;0000;21.6;20.7;92;927.6;5;1.1;10;
83589;07/02/2018;1200;25.2;22.4;77;937.3;36;1.1;7;
83589;07/02/2018;1800;30.5;22.5;48;935.7;27;4.8;6;
83589;08/02/2018;0000;21.8;20.2;85;937.4;9;0.8;0;
83589;08/02/2018;1200;22.1;20.6;88;939;36;0.1;1;
83589;08/02/2018;1800;31.5;24.2;54;935.6;14;1.5;1;
83589;09/02/2018;0000;21.4;19.7;84;938.6;27;2.3;10;
83589;09/02/2018;1200;23.8;22.2;86;941.2;32;1;3;
83589;09/02/2018;1800;31.4;22.5;45;937.2;9;3.5;4;
83589;10/02/2018;0000;;20.2;92;938.7;0;0;7.5;
83589;10/02/2018;1200;25.3;23;81;941.1;9;1;10;
83589;10/02/2018;1800;30.6;24.6;60;938;9;2.8;9;
83589;11/02/2018;0000;25.1;22.8;80;940.1;14;1.5;7;
83589;11/02/2018;1200;24.1;21;74;942.4;5;3;7;
83589;11/02/2018;1800;30.1;22.9;51;938.9;9;3;6;
83589;12/02/2018;0000;23.4;19.8;71;939.9;36;0.5;6;
83589;12/02/2018;1200;21;19.4;85;941.4;36;1;0;
83589;12/02/2018;1800;31.1;21.6;40;937.6;14;3.6;0;
83589;13/02/2018;0000;23.1;19.8;72;938.3;32;0.8;0;
83589;13/02/2018;1200;21;19.8;88;942.7;32;1;10;
83589;13/02/2018;1800;30.5;22.6;49;939.4;14;2.5;4;
83589;14/02/2018;0000;25.2;22.3;76;941;9;0.7;0;
83589;14/02/2018;1200;24.7;21.4;73;943.5;9;4;3;
83589;14/02/2018;1800;30;21.6;46;940.1;14;3.5;0;
83589;15/02/2018;0000;23.4;18.4;60;941.8;9;2.1;0;
83589;15/02/2018;1200;22.4;20.2;81;945.3;36;0.7;7;
83589;15/02/2018;1800;29;22.5;55;942.1;14;3.3;5;
83589;16/02/2018;0000;22.7;20.1;77;943.5;9;0.3;0;
83589;16/02/2018;1200;25.1;21;67;945.5;9;2.3;6;
83589;16/02/2018;1800;28.9;22.4;55;941.3;5;2.8;4;
83589;17/02/2018;0000;22.8;19.8;74;941.9;9;0.8;0;
83589;17/02/2018;1200;25.3;20.8;65;942.9;5;2.8;5;
83589;17/02/2018;1800;30.3;22.5;49;939.5;9;3.6;4;
83589;18/02/2018;0000;23.3;20.9;80;939.5;36;1;1;
83589;18/02/2018;1200;24.3;20.9;73;940.9;5;1.8;4;
83589;18/02/2018;1800;29.9;22.4;51;936.2;9;2.5;8;
83589;19/02/2018;0000;24.7;22;77;937.5;5;0.7;2;
83589;19/02/2018;1200;23.6;21;77;939.5;9;2.3;10;
83589;19/02/2018;1800;23.9;22.1;85;936.7;27;3.6;10;
83589;20/02/2018;0000;23.4;22.5;93;938.7;32;0.3;10;
83589;20/02/2018;1200;22.3;21.2;90;938.7;36;0.8;7;
83589;20/02/2018;1800;28.6;23.9;68;935.2;5;4.8;6;
83589;21/02/2018;0000;22.2;21.8;95;938.3;9;1;10;
83589;21/02/2018;1200;25.6;23.4;81;938.4;9;0.5;7;
83589;21/02/2018;1800;28.7;24.7;70;934.3;36;2;7;
83589;22/02/2018;0000;22.8;21.3;86;937.7;36;1.3;10;
83589;22/02/2018;1200;22.1;21.4;94;938.2;0;0;10;
83589;22/02/2018;1800;28.2;24.6;73;934.2;9;0.7;6;
83589;23/02/2018;0000;21.3;21;96;938.3;9;1.3;10;
83589;23/02/2018;1200;23.3;21.2;82;939.7;32;1.8;7;
83589;23/02/2018;1800;26.8;23;70;937.3;18;3.3;7;
83589;24/02/2018;0000;23.8;22.6;90;939.2;36;2.5;9;
83589;24/02/2018;1200;25;23.3;87;940.6;9;2.6;10;
83589;24/02/2018;1800;26.4;23.3;76;937.7;14;3.3;10;
83589;25/02/2018;0000;23;22.2;94;940.6;18;0.5;10;
83589;25/02/2018;1200;22.6;21;85;941.4;18;0.8;10;
83589;25/02/2018;1800;28.4;23.4;65;938.3;9;3.5;6;
83589;26/02/2018;0000;24.6;21.2;72;940.2;5;1.6;10;
83589;26/02/2018;1200;23.3;21.6;85;941.7;5;2;9;
83589;26/02/2018;1800;23.7;22.4;88;938.9;14;0.8;9;
83589;27/02/2018;0000;22.1;21.2;93;940.1;18;1.6;10;
83589;27/02/2018;1200;23.6;21.5;81;942.4;9;3;9;
83589;27/02/2018;1800;30.4;24.3;59;937.6;9;0.7;6;
83589;28/02/2018;0000;23.8;22.6;90;939.2;36;1.1;7;
83589;28/02/2018;1200;25.3;22.1;74;939.9;5;1.3;5;
83589;28/02/2018;1800;30.1;24.8;62;936.1;32;2.3;5;
83589;01/03/2018;0000;26;23.3;79;939;36;1;10;
83589;01/03/2018;1200;23.4;21.7;86;942.4;36;0.7;7;
83589;02/03/2018;0000;21.8;21.3;94;940.4;5;0.3;2;
83589;02/03/2018;1200;24.2;23;89;942.4;9;1.5;6;
83589;03/03/2018;0000;24.3;22.9;88;939.7;0;0;10;
83589;03/03/2018;1200;25.5;23.5;85;939.4;5;0.8;5;
83589;04/03/2018;0000;22.4;21;88;938.1;36;0.3;10;
83589;04/03/2018;1200;24.4;22.4;84;938.2;27;1.8;5;
83589;05/03/2018;0000;22.1;21.8;98;936.3;36;2;10;
83589;05/03/2018;1200;22.5;21.8;94;938;32;0.5;10;
83589;06/03/2018;0000;23.6;22.3;88;936.2;9;1.3;7;
83589;06/03/2018;1200;26.1;23.7;82;937.1;36;0.7;1;
83589;07/03/2018;0000;26.3;23.8;80;937.2;9;1.8;10;
83589;07/03/2018;1200;20.7;20.5;98;938.5;32;1;10;
83589;08/03/2018;0000;22.8;22;92;937.4;36;0.3;8;
83589;08/03/2018;1200;24.6;22.8;84;938.3;5;0.8;10;
83589;09/03/2018;0000;23.2;22.2;91;938.1;36;0.7;0;
83589;09/03/2018;1200;20.7;20.1;94;940.7;32;4.3;10;
83589;10/03/2018;0000;22.5;21.7;93;938.6;0;0;7;
83589;10/03/2018;1200;22.4;21.6;93;939.8;32;0.5;7;
83589;11/03/2018;0000;22.3;21.7;94;937.7;0;0;6;
83589;11/03/2018;1200;23;22;92;937;36;0.5;7;
83589;12/03/2018;0000;22.4;21.8;94;935.5;9;0.3;6;
83589;12/03/2018;1200;25.4;22.5;77;936.6;14;0.7;1;
83589;13/03/2018;0000;22.4;21.1;88;936;36;0.5;0;
83589;13/03/2018;1200;23.8;21.8;83;938.5;36;0.5;1;
83589;14/03/2018;0000;25.1;23.1;83;939.7;32;1.3;0;
83589;14/03/2018;1200;26;21.7;68;941.7;36;2.8;7;
83589;15/03/2018;0000;25.1;22.9;81;940;9;0.1;0;
83589;15/03/2018;1200;24;22.3;87;942.3;36;0.3;3;
83589;16/03/2018;0000;24.9;22.8;83;940.4;5;1.3;0;
83589;16/03/2018;1200;26.6;23.5;77;940.9;36;1;6;
83589;17/03/2018;0000;22.6;21.8;91;940;5;0.3;10;
83589;17/03/2018;1200;23.5;22;88;940.5;32;0.7;10;
83589;18/03/2018;0000;21.7;21.2;96;939.2;36;1.3;10;
83589;18/03/2018;1200;23.7;21.7;83;939.7;9;2.8;9;
83589;19/03/2018;0000;22.9;21;84;938.5;27;0.3;4;
83589;19/03/2018;1200;21.7;20.8;93;940.5;27;1;10;
83589;20/03/2018;0000;21.8;20.7;89;937.6;36;1.1;0;
83589;20/03/2018;1200;21.3;20.3;89;940.2;36;1.1;7;
83589;21/03/2018;0000;22.6;21;85;938.7;5;0.8;0;
83589;21/03/2018;1200;21.8;20.6;88;940.2;36;0.7;7;
83589;22/03/2018;0000;22.9;22;92;938.7;36;0.8;7;
83589;22/03/2018;1200;23.9;22.3;87;940.3;32;0.7;7;
83589;23/03/2018;0000;21;20.7;96;939.9;36;1.5;8;
83589;23/03/2018;1200;23;21.3;86;941.4;27;1.3;10;
83589;24/03/2018;0000;22;20.6;88;941.7;14;3;10;
