--------------------
BDMEP - INMET
--------------------
Estação           : ITAMARANDIBA - MG (OMM: 83488)
Latitude  (graus) : -17.85
Longitude (graus) : -42.85
Altitude  (metros): 914.00
Estação Operante
Inicio de operação: 27/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83488;02/02/2018;1800;25.3;21.8;72;906.5;18;1;10;
83488;03/02/2018;0000;19.9;19.4;95;908;36;1;10;
83488;03/02/2018;1200;20.3;19.9;96;907.4;36;2;10;
83488;03/02/2018;1800;17.2;16.9;97;907;14;3;10;
83488;04/02/2018;0000;17;16.5;95;909.3;14;1;10;
83488;05/02/2018;1200;19.8;19.3;94;919.1;5;5;10;
83488;05/02/2018;1800;21.3;20.4;91;907.6;5;3;10;
83488;06/02/2018;0000;19.7;19.4;98;909.3;36;1;10;
83488;06/02/2018;1200;21;20.1;91;909.5;36;3;10;
83488;06/02/2018;1800;25.9;21.2;65;907.3;36;3;8;
83488;07/02/2018;0000;21.4;20.3;89;909.1;0;0;0;
83488;07/02/2018;1200;22.1;20.5;87;910.5;32;2;9;
83488;07/02/2018;1800;28.2;21.6;54;908.7;32;2;5;
83488;08/02/2018;0000;21.8;20.3;86;910.1;0;0;0;
83488;08/02/2018;1200;24;21.6;81;911.5;36;1;2;
83488;08/02/2018;1800;31.2;21.4;40;908.8;36;2;6;
83488;09/02/2018;0000;22.8;20.5;80;911.1;14;2;5;
83488;09/02/2018;1200;23.5;21.2;82;913.6;0;0;9;
83488;09/02/2018;1800;27;22.4;66;910.8;14;2;9;
83488;10/02/2018;0000;22.3;19.9;93;911.1;14;3.08664;1.25;
83488;10/02/2018;1200;23.9;21.3;79;913.6;5;2;10;
83488;10/02/2018;1800;28.3;22.4;59;911.3;14;4;8;
