--------------------
BDMEP - INMET
--------------------
Estação           : BOM DESPACHO - MG (OMM: 83533)
Latitude  (graus) : -19.68
Longitude (graus) : -45.36
Altitude  (metros): 695.00
Estação Operante
Inicio de operação: 01/01/1981
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83533;18/02/2018;0000;22.2;20.4;83;;0;0;0;
83533;18/02/2018;1200;25.4;22;73;;5;0.3;;
83533;18/02/2018;1800;31.2;24;53;;36;0.1;;
83533;19/02/2018;0000;24.2;22;81;;0;0;;
83533;19/02/2018;1200;24;21.6;81;;36;0.1;7;
83533;19/02/2018;1800;28.8;24.8;70;;32;0.1;8;
83533;20/02/2018;0000;23.6;21.4;81;;36;0.2;10;
83533;20/02/2018;1200;24.6;22;78;;0;0;10;
83533;20/02/2018;1800;29.2;25;71;;32;0.1;9;
83533;21/02/2018;0000;23.6;22;85;;0;0;4;
83533;21/02/2018;1200;25.8;23;77;;0;0;7;
83533;21/02/2018;1800;27.2;24.2;78;;32;0.1;10;
83533;22/02/2018;0000;20.8;20.4;97;;0;0;10;
83533;22/02/2018;1200;22.4;21.8;94;;32;0.3;10;
83533;22/02/2018;1800;28.8;24.6;69;;36;0.1;8;
83533;23/02/2018;0000;21.2;21;98;;0;0;10;
83533;23/02/2018;1200;22.2;21.8;95;;0;0;10;
83533;23/02/2018;1800;27.2;23.6;73;;36;0.1;9;
83533;24/02/2018;0000;23.6;22.4;89;;0;0;8;
83533;24/02/2018;1200;21;20;90;;0;0;10;
83533;24/02/2018;1800;27.6;24.4;76;;32;0.1;8;
83533;25/02/2018;0000;20;19.6;96;;0;0;10;
83533;25/02/2018;1200;21.4;21;95;;36;0.1;10;
83533;25/02/2018;1800;28.2;24.6;73;;36;0.1;6;
83533;26/02/2018;0000;23.4;22;88;;0;0;9;
83533;26/02/2018;1200;25.6;22.8;77;;36;0.1;9;
83533;26/02/2018;1800;26.6;23.8;79;;27;0.1;9;
83533;27/02/2018;0000;20;19.8;98;;0;0;4;
83533;27/02/2018;1200;23.4;22;88;;36;0.1;9;
83533;27/02/2018;1800;30.6;25.4;65;;36;0.1;10;
83533;28/02/2018;0000;23.8;22.6;90;;0;0;10;
83533;28/02/2018;1200;23.8;23;93;;0;0;7;
83533;28/02/2018;1800;31.4;26;64;;36;0.1;8;
83533;01/03/2018;0000;24.2;22.2;83;;0;0;10;
83533;01/03/2018;1200;25.2;23.4;85;;36;0.1;8;
83533;01/03/2018;1800;31.4;25.8;63;;36;0.1;0;
83533;02/03/2018;0000;23.6;21.8;84;;0;0;0;
83533;02/03/2018;1200;27.2;23.2;71;;36;0.1;3;
83533;02/03/2018;1800;26.8;23.4;73;;36;0.3;10;
83533;03/03/2018;0000;22;21.2;93;;0;0;8;
83533;03/03/2018;1200;23;22;92;;0;0;6;
83533;03/03/2018;1800;32;26;61;;0;0;6;
83533;04/03/2018;0000;21.8;21.4;95;;9;0.1;10;
83533;04/03/2018;1200;25.8;23.8;83;;0;0;6;
83533;04/03/2018;1800;32;26;61;;0;0;6;
83533;05/03/2018;0000;22.8;21.8;91;;0;0;8;
83533;05/03/2018;1200;25.8;23.2;79;;32;0.1;7;
83533;05/03/2018;1800;33;25.8;55;;32;0.1;8;
83533;06/03/2018;0000;22.8;21.4;87;;0;0;10;
83533;06/03/2018;1200;26.4;22.4;69;;23;0.1;6;
83533;06/03/2018;1800;34;25.6;50;;18;0.1;9;
83533;07/03/2018;0000;25.2;23.4;85;;0;0;10;
83533;07/03/2018;1200;25;22;77;;36;0.2;8;
83533;07/03/2018;1800;30;25.2;68;;36;0.1;10;
83533;08/03/2018;0000;24.8;23.2;87;;0;0;8;
83533;08/03/2018;1200;24.4;23;89;;36;0.1;8;
83533;08/03/2018;1800;30.4;25.2;64;;36;0.1;10;
83533;09/03/2018;0000;23.8;22.2;87;;0;0;10;
83533;09/03/2018;1200;26;23.8;83;;36;0.1;10;
83533;09/03/2018;1800;27.2;24.8;82;;36;0.1;10;
83533;10/03/2018;0000;24;22.8;91;;0;0;10;
83533;10/03/2018;1200;23.2;21.6;86;;36;0.1;9;
83533;10/03/2018;1800;29.8;25;67;;36;0.3;4;
83533;11/03/2018;0000;21.4;21.2;97;;0;0;10;
83533;11/03/2018;1200;23.2;22.8;96;;36;0.1;10;
83533;11/03/2018;1800;30;26;73;;0;0;5;
83533;12/03/2018;0000;23.2;22;89;;0;0;10;
83533;12/03/2018;1200;25;23;85;;0;0;7;
83533;12/03/2018;1800;33;25.4;53;;27;0.1;5;
83533;13/03/2018;0000;22.2;20.4;83;;0;0;10;
83533;13/03/2018;1200;25.4;22.8;80;;36;0.1;0;
83533;13/03/2018;1800;34;25.2;48;;27;0.1;2;
83533;14/03/2018;0000;23.8;21.8;83;;0;0;8;
83533;14/03/2018;1200;27;24;77;;0;0;9;
83533;14/03/2018;1800;32;26;61;;27;0.1;10;
