--------------------
BDMEP - INMET
--------------------
Estação           : LAVRAS - MG (OMM: 83687)
Latitude  (graus) : -21.75
Longitude (graus) : -45
Altitude  (metros): 918.84
Estação Operante
Inicio de operação: 18/02/1911
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83687;30/01/2018;0000;21;20.2;92;907.6;9;1;10;
83687;30/01/2018;1200;22.4;21;88;908.3;32;1;10;
83687;30/01/2018;1800;27.8;24;72;905.3;32;1;8;
83687;31/01/2018;0000;20.8;20;93;906.2;0;0;10;
83687;31/01/2018;1200;19;18.4;93;908.1;9;1;10;
83687;31/01/2018;1800;27.2;22.2;64;907.1;23;1;8;
83687;01/02/2018;0000;22.4;18.8;86;911.1;0;0;10;
83687;01/02/2018;1200;21;17.6;70;909.6;5;3;0;
83687;01/02/2018;1800;29.2;21.8;51;907.4;5;1;7;
83687;02/02/2018;0000;23.4;19;65;907.4;9;4;6;
83687;02/02/2018;1200;20.8;18.2;77;908.9;9;3;9;
83687;02/02/2018;1800;27.4;21.4;57;906;5;1;10;
83687;03/02/2018;0000;22.6;20.6;82;906.5;5;2;10;
83687;03/02/2018;1200;23.4;18.2;59;907.8;9;3;3;
83687;03/02/2018;1800;29.2;21.2;48;905.3;9;2;8;
83687;04/02/2018;0000;23.4;19;65;906.6;9;3;6;
83687;04/02/2018;1200;20.8;19;84;909.9;14;2;10;
83687;04/02/2018;1800;21.6;19.6;83;908.6;9;2;10;
83687;05/02/2018;0000;19.4;17.8;84;909.3;14;3;10;
83687;05/02/2018;1200;17.2;16.2;90;909.3;9;2;10;
83687;05/02/2018;1800;20;19.4;94;907.3;14;1;10;
83687;06/02/2018;0000;18.2;17.8;96;908.3;9;1;10;
83687;06/02/2018;1200;19.4;17.8;84;907.8;14;2;10;
83687;06/02/2018;1800;27.8;21;53;906.3;23;1;10;
83687;07/02/2018;0000;19.6;19.4;98;908.2;0;0;10;
83687;07/02/2018;1200;20.6;19.2;87;911;36;1;7;
83687;07/02/2018;1800;28.8;21;47;908.9;27;3;7;
83687;08/02/2018;0000;22;18.2;68;908.9;0;0;1;
83687;08/02/2018;1200;21.8;19.8;82;911.7;9;2;8;
83687;08/02/2018;1800;30;20.4;40;910.3;27;2;7;
83687;09/02/2018;0000;23.6;19;63;910.4;14;3;0;
83687;09/02/2018;1200;22.4;20;80;913.4;5;2;1;
83687;09/02/2018;1800;30.2;22.4;49;911.1;36;1;8;
83687;10/02/2018;0000;;21.4;91;910.1;9;2.05776;10;
83687;10/02/2018;1200;24.2;21.6;78;913.6;9;1;10;
83687;10/02/2018;1800;25.6;22;71;912;27;2;10;
83687;11/02/2018;0000;21;18.8;80;912.6;14;2;10;
83687;11/02/2018;1200;24.6;21.6;75;913.2;5;1;6;
83687;11/02/2018;1800;30.4;22.6;49;910.4;32;2;8;
83687;12/02/2018;0000;25.4;22.4;77;910.1;0;0;8;
83687;12/02/2018;1200;24.2;18.8;58;912.6;36;2;8;
83687;12/02/2018;1800;30.4;22.4;48;910.5;5;1;8;
83687;13/02/2018;0000;25.2;21.6;71;910.6;0;0;1;
83687;13/02/2018;1200;23.8;20.2;71;913.8;5;1;10;
83687;13/02/2018;1800;29;22;53;913.1;27;1;10;
83687;14/02/2018;0000;23;20;76;914.3;14;1;9;
83687;14/02/2018;1200;24.6;20.8;69;915.7;9;2;8;
83687;14/02/2018;1800;29.2;22;52;913;5;2;8;
83687;15/02/2018;0000;24.6;20.2;65;914.1;9;3;6;
83687;15/02/2018;1200;22;19;75;916.7;9;3;8;
83687;15/02/2018;1800;28.4;21.2;51;915.2;14;2;7;
83687;16/02/2018;0000;22;16.8;57;915.7;14;4;8;
83687;16/02/2018;1200;22.8;19.2;70;918.1;9;2;2;
83687;16/02/2018;1800;28.2;21.2;52;914.7;9;1;5;
83687;17/02/2018;0000;22.4;18.2;65;914.8;9;3;8;
83687;17/02/2018;1200;22.8;19.4;71;915.1;9;2;7;
83687;17/02/2018;1800;28.8;21.4;50;912.3;36;1;8;
83687;18/02/2018;0000;22.6;19.6;74;912.8;9;3;8;
83687;18/02/2018;1200;23;20.4;79;912.8;9;1;8;
83687;18/02/2018;1800;28.8;20.6;45;909.2;32;2;8;
83687;19/02/2018;0000;21;19.6;87;911.8;32;1;10;
83687;19/02/2018;1200;21.8;19.8;82;910.9;5;1;10;
83687;19/02/2018;1800;27.8;22;59;908.3;32;1;8;
83687;20/02/2018;0000;21.2;20.4;93;910.8;5;1;10;
83687;20/02/2018;1200;22.2;20.6;85;910.8;32;1;10;
83687;20/02/2018;1800;28.2;22.6;60;907.8;32;2;8;
83687;21/02/2018;0000;23.4;21;80;908.9;0;0;10;
83687;21/02/2018;1200;23.4;21.4;84;910;36;1;8;
83687;21/02/2018;1800;25.8;21.8;69;907.4;23;2;9;
83687;22/02/2018;0000;20.4;19.6;93;908.6;36;1;10;
83687;22/02/2018;1200;21.2;20;90;909.6;32;2;10;
83687;22/02/2018;1800;28.2;22;56;907.7;27;2;9;
83687;23/02/2018;0000;22;20;83;909.6;5;1;4;
83687;23/02/2018;1200;20.8;19.8;91;911.4;5;1;10;
83687;23/02/2018;1800;28.8;23;59;909.9;36;1;8;
83687;24/02/2018;0000;21.2;19.6;86;910.6;9;4;8;
83687;24/02/2018;1200;20.4;18.8;86;913.3;5;2;10;
83687;24/02/2018;1800;27;21.4;59;910.8;9;2;8;
83687;25/02/2018;0000;21.2;19.4;84;913.6;9;4;10;
83687;25/02/2018;1200;22;19.4;78;913.9;9;3;8;
83687;25/02/2018;1800;26.2;21.2;62;911.4;9;2;8;
83687;26/02/2018;0000;21;19.6;87;912.7;9;2;10;
83687;26/02/2018;1200;21.4;19.4;82;913.4;9;2;10;
83687;26/02/2018;1800;20.6;20;94;912.3;23;1;10;
83687;27/02/2018;0000;20;19.4;94;912.7;9;1;8;
83687;27/02/2018;1200;21.4;20.2;88;913.4;0;0;10;
83687;27/02/2018;1800;26.4;22.4;70;910.5;36;2.1;7;
83687;28/02/2018;0000;20.6;20.2;95;911.7;0;0;8;
83687;28/02/2018;1200;21.2;20.4;93;911.7;9;1;10;
83687;28/02/2018;1800;30;23.4;57;909.3;32;2;8;
83687;01/03/2018;0000;22.4;20.6;85;911.5;0;0;10;
83687;01/03/2018;1200;23;21.2;85;914.6;36;1;10;
83687;01/03/2018;1800;30.4;23;52;911.6;27;3;5;
83687;02/03/2018;0000;23.2;20.2;75;912.8;9;1;6;
83687;02/03/2018;1200;24.4;22.4;84;914.2;5;2;7;
83687;02/03/2018;1800;28.4;23.2;63;910.9;27;2;10;
83687;03/03/2018;0000;22.6;20.4;80;911.8;14;2;10;
83687;03/03/2018;1200;21.6;19.8;84;911.7;0;0;8;
83687;03/03/2018;1800;30.4;23;52;909;27;1;4;
83687;04/03/2018;0000;23.4;21;80;909.4;0;0;7;
83687;04/03/2018;1200;23;21;84;910;14;1;8;
83687;04/03/2018;1800;30.2;23.4;54;907.4;27;1;7;
83687;05/03/2018;0000;24.4;21.6;78;908.1;32;2;10;
