--------------------
BDMEP - INMET
--------------------
Estação           : FORMOSO - MG (OMM: 83334)
Latitude  (graus) : -14.93
Longitude (graus) : -46.25
Altitude  (metros): 840.00
Estação Operante
Inicio de operação: 03/04/1976
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83334;01/02/2018;1800;24.2;21.8;80;;36;3;10;
83334;02/02/2018;0000;22.6;21.4;88;;0;0;8;
83334;02/02/2018;1200;23.4;22;88;;0;0;8;
83334;02/02/2018;1800;29.2;22.6;56;;36;3;8;
83334;03/02/2018;0000;21.6;21;95;;0;0;8;
83334;03/02/2018;1200;20.2;19.8;95;;32;3;10;
83334;03/02/2018;1800;25.8;22.2;72;;36;3;8;
83334;04/02/2018;0000;21.8;21.2;94;;0;0;10;
83334;04/02/2018;1200;18.6;18.2;96;;18;1;10;
83334;04/02/2018;1800;20.4;20;97;;0;0;10;
83334;05/02/2018;0000;19.8;19.6;97;;18;1;10;
83334;05/02/2018;1200;19.6;18.8;92;;36;3;10;
83334;05/02/2018;1800;24.2;20.4;69;;36;3;9;
83334;06/02/2018;0000;19.6;19;94;;36;2;7;
83334;06/02/2018;1200;23.2;20.2;75;;36;2;7;
83334;06/02/2018;1800;26.4;22.4;69;;32;3;7;
83334;07/02/2018;0000;20.6;19.6;90;;32;2;10;
83334;07/02/2018;1200;21.8;20.6;88;;32;1;10;
83334;07/02/2018;1800;29;22.2;54;;32;2;8;
83334;08/02/2018;0000;22.2;21.2;90;;0;0;7;
83334;08/02/2018;1200;26.6;22.8;72;;0;0;5;
83334;08/02/2018;1800;24;22.2;86;;5;2;10;
83334;09/02/2018;0000;22;21.4;95;;0;0;7;
83334;09/02/2018;1200;23.4;21.8;87;;32;1;9;
83334;09/02/2018;1800;22.6;21.6;90;;0;0;10;
83334;10/02/2018;0000;20.2;19.8;95;;0;0;10;
83334;10/02/2018;1200;21.6;21;95;;0;0;10;
83334;10/02/2018;1800;27.2;21.6;60;;0;0;7;
83334;11/02/2018;0000;23.6;21.4;81;;0;0;6;
83334;11/02/2018;1200;26.4;21.2;61;;9;3;6;
83334;11/02/2018;1800;31;21.8;42;;14;1;5;
83334;12/02/2018;0000;23.6;19.8;68;;0;0;5;
83334;12/02/2018;1200;26.6;21.2;61;;5;1;2;
83334;12/02/2018;1800;30.4;18.8;30;;14;1;5;
83334;13/02/2018;0000;23.4;19;65;;0;0;4;
83334;13/02/2018;1200;27;19.4;47;;14;1;4;
83334;13/02/2018;1800;32.2;22;39;;14;2;5;
83334;14/02/2018;0000;25.4;20.2;61;;18;2;5;
83334;14/02/2018;1200;27.2;20.8;55;;9;2;5;
83334;14/02/2018;1800;30.8;20;35;;14;2;5;
83334;15/02/2018;0000;23;18.4;64;;14;1;2;
83334;15/02/2018;1200;25.6;20.2;59;;9;3;5;
83334;15/02/2018;1800;29;21;47;;14;3;6;
83334;16/02/2018;0000;23.8;19.8;68;;0;0;4;
83334;16/02/2018;1200;25.2;20;60;;9;2;4;
83334;16/02/2018;1800;30;21;43;;14;2;7;
83334;17/02/2018;0000;23.4;19.6;69;;0;0;4;
83334;17/02/2018;1200;26.2;21;61;;14;3;4;
83334;17/02/2018;1800;29.6;21.6;47;;14;2;8;
83334;18/02/2018;0000;23.8;20.8;76;;14;1;7;
83334;18/02/2018;1200;25.2;20.8;66;;0;0;8;
83334;18/02/2018;1800;29.2;22;52;;36;1;8;
83334;19/02/2018;0000;22.2;20;80;;0;0;7;
83334;19/02/2018;1200;26.2;22;67;;9;1;7;
83334;19/02/2018;1800;25.2;21.6;71;;0;0;8;
83334;20/02/2018;0000;23.6;21.6;82;;0;0;8;
83334;20/02/2018;1200;21;20.6;96;;0;0;10;
83334;20/02/2018;1800;27.4;23;67;;0;0;8;
83334;21/02/2018;0000;22;21;91;;0;0;10;
83334;21/02/2018;1200;25;22.2;79;;0;0;8;
83334;21/02/2018;1800;27.6;23;66;;27;1;8;
83334;22/02/2018;0000;23.6;21.6;82;;14;2;8;
83334;22/02/2018;1200;22.2;21.4;92;;0;0;10;
83334;22/02/2018;1800;23;21.6;89;;0;0;10;
83334;23/02/2018;0000;21.4;20.8;94;;0;0;7;
83334;23/02/2018;1200;22.8;21.6;89;;36;2;6;
83334;23/02/2018;1800;28.8;21.6;51;;32;2;6;
83334;24/02/2018;0000;23.6;21.4;81;;0;0;5;
83334;24/02/2018;1200;26.4;22.8;72;;0;0;7;
83334;24/02/2018;1800;26.8;22.4;66;;0;0;8;
83334;25/02/2018;0000;20.6;19.2;87;;18;1;10;
83334;25/02/2018;1200;23.6;21.6;82;;0;0;8;
83334;25/02/2018;1800;26;23;77;;9;2;10;
83334;26/02/2018;0000;22.8;21;84;;0;0;8;
83334;26/02/2018;1200;22.2;21.2;90;;0;0;10;
83334;26/02/2018;1800;27.6;21.6;57;;0;0;8;
83334;27/02/2018;0000;25.2;22.4;77;;14;1;6;
83334;27/02/2018;1200;25.2;22.4;77;;14;1;7;
83334;27/02/2018;1800;29.6;22.8;54;;18;1;7;
83334;28/02/2018;0000;23.6;22.2;87;;0;0;4;
83334;28/02/2018;1200;27.4;21.6;58;;9;1;5;
83334;28/02/2018;1800;31.6;21.6;40;;0;0;5;
83334;01/03/2018;0000;24.6;20.2;65;;0;0;4;
83334;01/03/2018;1200;27.4;21.4;56;;9;2;5;
83334;01/03/2018;1800;32.6;22;37;;0;0;7;
83334;02/03/2018;0000;25.4;21.8;72;;0;0;4;
83334;02/03/2018;1200;28;22.6;60;;0;0;2;
83334;02/03/2018;1800;32;22.8;44;;0;0;7;
83334;03/03/2018;0000;21.8;20.6;88;;0;0;5;
83334;03/03/2018;1200;28.2;23.8;68;;0;0;4;
83334;03/03/2018;1800;31.8;22.4;42;;0;0;6;
83334;04/03/2018;0000;25.4;21.6;71;;0;0;6;
83334;04/03/2018;1200;29.4;22.8;54;;0;0;6;
83334;04/03/2018;1800;32.6;22.4;39;;36;2;6;
83334;05/03/2018;0000;25.2;21.8;73;;0;0;4;
83334;05/03/2018;1200;28.6;22.6;59;;23;1;5;
83334;05/03/2018;1800;31.6;23.2;48;;23;1;7;
83334;06/03/2018;0000;26;22.4;73;;0;0;7;
83334;06/03/2018;1200;28.2;23.4;65;;27;2;5;
83334;06/03/2018;1800;25.2;22;74;;0;0;8;
83334;07/03/2018;0000;23.8;22;85;;36;2;7;
83334;07/03/2018;1200;24.6;22;78;;18;1;10;
83334;07/03/2018;1800;28.8;23.2;60;;0;0;8;
83334;08/03/2018;0000;23.8;20.6;74;;32;3;10;
83334;08/03/2018;1200;20.6;20.2;95;;0;0;10;
83334;08/03/2018;1800;26.6;22.8;72;;18;1;8;
83334;09/03/2018;0000;23;21.6;89;;0;0;10;
83334;09/03/2018;1200;24.6;22;78;;0;0;8;
83334;09/03/2018;1800;25.2;23.2;83;;23;1;8;
83334;10/03/2018;0000;22;21;91;;0;0;10;
83334;10/03/2018;1200;23.8;22.2;87;;36;1;8;
83334;10/03/2018;1800;28.4;22.6;60;;32;3;8;
83334;11/03/2018;0000;22;21.4;95;;32;1;10;
83334;11/03/2018;1200;22.6;21.6;90;;32;2;10;
83334;11/03/2018;1800;27.4;22.4;63;;32;3;8;
83334;12/03/2018;0000;22.8;21.4;88;;0;0;8;
83334;12/03/2018;1200;25.6;22.6;75;;32;1;8;
83334;12/03/2018;1800;31;23.4;50;;0;0;8;
83334;13/03/2018;0000;23.2;21.8;87;;0;0;5;
83334;13/03/2018;1200;24.2;22.4;85;;0;0;10;
83334;13/03/2018;1800;28.6;23.8;67;;0;0;10;
83334;14/03/2018;0000;23.2;22;89;;0;0;10;
83334;14/03/2018;1200;23.4;22.2;90;;0;0;10;
83334;14/03/2018;1800;29.2;23.6;62;;36;3;7;
83334;15/03/2018;0000;23.2;22;89;;0;0;5;
83334;15/03/2018;1200;25.8;22.4;73;;14;1;10;
83334;15/03/2018;1800;25.6;22.4;74;;0;0;8;
83334;16/03/2018;0000;22;21;91;;0;0;6;
83334;16/03/2018;1200;28;22.4;59;;14;2;6;
83334;16/03/2018;1800;32.2;23;44;;14;2;7;
83334;17/03/2018;0000;25.4;22.2;75;;0;0;5;
83334;17/03/2018;1200;23;21;84;;18;1;8;
83334;17/03/2018;1800;30.2;22.8;51;;0;0;7;
83334;18/03/2018;0000;23.8;20.8;76;;0;0;5;
83334;18/03/2018;1200;26.6;21.8;65;;14;2;7;
83334;18/03/2018;1800;31.4;22.2;43;;14;1;7;
