data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,notif_accum_year
2017-12-31,201801,0.0,0,0,0,0.0,0.0,0,1,3109204020180118031,2019-05-15,nan
2018-01-07,201802,0.0,0,0,0,0.0,0.0,0,1,3109204020180218031,2019-05-15,nan
2018-01-14,201803,0.0,0,0,0,0.0,0.0,0,1,3109204020180318031,2019-05-15,nan
2018-01-21,201804,0.0,0,0,0,0.0,0.0,0,1,3109204020180418031,2019-05-15,nan
2018-01-28,201805,0.0,0,0,0,0.0,0.0,0,1,3109204020180518031,2019-05-15,nan
2018-02-04,201806,0.0,0,0,0,0.0,0.0,0,1,3109204020180618031,2019-05-15,nan
2018-02-11,201807,0.0,0,0,0,0.0,0.0,0,1,3109204020180718031,2019-05-15,nan
2018-02-18,201808,0.0,0,0,0,0.0,0.0,0,1,3109204020180818031,2019-05-15,nan
2018-02-25,201809,0.0,0,0,0,0.0,0.0,0,1,3109204020180918031,2019-05-15,nan
2018-03-04,201810,0.0,0,0,0,0.0,0.0,0,1,3109204020181018031,2019-05-15,nan
2018-03-11,201811,1.0,1,1,1,0.944159,9.441089999999999,0,1,3109204020181118031,2019-05-15,nan
2018-03-18,201812,0.0,0,0,0,0.0,0.0,0,1,3109204020181218031,2019-05-15,nan
2018-03-25,201813,1.0,1,1,1,0.749838,9.441089999999999,0,1,3109204020181318031,2019-05-15,nan
2018-04-01,201814,1.0,1,1,1,0.681719,9.441089999999999,0,1,3109204020181418031,2019-05-15,nan
2018-04-04,201815,3.0,3,3,3,0.891749,28.3233,0,1,3109204020181518031,2019-05-15,nan
2018-04-15,201816,3.0,3,3,3,0.777688,28.3233,0,1,3109204020181618031,2019-05-15,nan
2018-04-22,201817,1.0,1,1,1,0.232589,9.441089999999999,0,1,3109204020181718031,2019-05-15,nan
2018-04-29,201818,0.0,0,0,0,0.0,0.0,0,1,3109204020181818031,2019-05-15,nan
2018-05-06,201819,0.0,0,0,0,0.0,0.0,0,1,3109204020181918031,2019-05-15,nan
2018-05-13,201820,0.0,0,0,0,0.0,0.0,0,1,3109204020182018031,2019-05-15,nan
2018-05-20,201821,0.0,0,0,0,0.0,0.0,0,1,3109204020182118031,2019-05-15,nan
2018-05-27,201822,0.0,0,0,0,0.0,0.0,0,1,3109204020182218031,2019-05-15,nan
2018-06-03,201823,0.0,0,0,0,0.0,0.0,0,1,3109204020182318031,2019-05-15,nan
2018-06-10,201824,0.0,0,0,0,0.0,0.0,0,1,3109204020182418031,2019-05-15,nan
2018-06-17,201825,0.0,0,0,0,0.0,0.0,0,1,3109204020182518031,2019-05-15,nan
2018-06-24,201826,0.0,0,0,0,0.0,0.0,0,1,3109204020182618031,2019-05-15,nan
2018-07-01,201827,0.0,0,0,0,0.0,0.0,0,1,3109204020182718031,2019-05-15,nan
2018-07-08,201828,0.0,0,0,0,0.0,0.0,0,1,3109204020182818031,2019-05-15,nan
2018-07-15,201829,0.0,0,0,0,0.0,0.0,0,1,3109204020182918031,2019-05-15,nan
2018-07-22,201830,0.0,0,0,0,0.0,0.0,0,1,3109204020183018031,2019-05-15,nan
2018-07-29,201831,0.0,0,0,0,0.0,0.0,0,1,3109204020183118031,2019-05-15,nan
2018-08-05,201832,0.0,0,0,0,0.0,0.0,0,1,3109204020183218031,2019-05-15,nan
2018-08-12,201833,0.0,0,0,0,0.0,0.0,0,1,3109204020183318031,2019-05-15,nan
2018-08-19,201834,0.0,0,0,0,0.0,0.0,0,1,3109204020183418031,2019-05-15,nan
2018-08-26,201835,0.0,0,0,0,0.0,0.0,0,1,3109204020183518031,2019-05-15,nan
2018-09-02,201836,0.0,0,0,0,0.0,0.0,0,1,3109204020183618031,2019-05-15,nan
2018-09-09,201837,0.0,0,0,0,0.0,0.0,0,1,3109204020183718031,2019-05-15,nan
2018-09-16,201838,0.0,0,0,0,0.0,0.0,0,1,3109204020183818031,2019-05-15,nan
2018-09-23,201839,0.0,0,0,0,0.0,0.0,0,1,3109204020183918031,2019-05-15,nan
2018-09-30,201840,0.0,0,0,0,0.0,0.0,0,1,3109204020184018031,2019-05-15,nan
2018-10-07,201841,0.0,0,0,0,0.0,0.0,0,1,3109204020184118031,2019-05-15,nan
2018-10-14,201842,0.0,0,0,0,0.0,0.0,0,1,3109204020184218031,2019-05-15,nan
2018-10-21,201843,0.0,0,0,0,0.0,0.0,0,1,3109204020184318031,2019-05-15,nan
2018-10-28,201844,0.0,0,0,0,0.0,0.0,0,1,3109204020184418031,2019-05-15,nan
2018-11-04,201845,0.0,0,0,0,0.0,0.0,0,1,3109204020184518031,2019-05-15,nan
2018-11-11,201846,0.0,0,0,0,0.0,0.0,0,1,3109204020184618031,2019-05-15,nan
2018-11-18,201847,2.0,2,2,2,0.965335,18.8822,0,1,3109204020184718031,2019-05-15,nan
2018-11-25,201848,0.0,0,0,0,0.0,0.0,0,1,3109204020184818031,2019-05-15,nan
2018-12-02,201849,0.0,0,0,0,0.0,0.0,0,1,3109204020184918031,2019-05-15,nan
2018-12-09,201850,0.0,0,0,0,0.0,0.0,0,1,3109204020185018031,2019-05-15,nan
2018-12-16,201851,0.0,0,0,0,0.0,0.0,0,1,3109204020185118031,2019-05-15,nan
2018-12-23,201852,0.0,0,0,0,0.0,0.0,0,1,3109204020185218031,2019-05-15,nan
2018-12-30,201901,0.0,0,0,0,0.0,0.0,0,1,3109204020190118031,2019-05-15,nan
2019-01-06,201902,0.0,0,0,0,0.0,0.0,0,1,3109204020190218031,2019-05-15,nan
2019-01-13,201903,5.0,5,5,5,0.992334,47.2054,0,1,3109204020190318031,2019-05-15,nan
2019-01-20,201904,3.0,3,3,3,0.798951,28.3233,0,1,3109204020190418031,2019-05-15,nan
2019-01-27,201905,10.0,10,10,10,0.9766440000000001,94.4109,0,1,3109204020190518031,2019-05-15,nan
2019-02-03,201906,8.0,8,8,8,0.789309,75.5287,0,1,3109204020190618031,2019-05-15,nan
2019-02-10,201907,8.0,8,8,8,0.60618,75.5287,0,1,3109204020190718031,2019-05-15,nan
2019-02-17,201908,8.0,8,8,8,0.513034,75.5287,0,1,3109204020190818031,2019-05-15,nan
2019-02-24,201909,4.0,4,4,4,0.13259100000000001,37.7644,0,1,3109204020190918031,2019-05-15,nan
2019-03-03,201910,3.0,3,3,3,0.11208399999999999,28.3233,0,1,3109204020191018031,2019-05-15,nan
2019-03-10,201911,6.0,6,6,6,0.597492,56.6465,0,1,3109204020191118031,2019-05-15,nan
2019-03-17,201912,9.0,9,9,9,0.8746149999999999,84.9698,0,1,3109204020191218031,2019-05-15,nan
2019-03-24,201913,15.0,14,16,14,0.9708110000000001,141.616,0,1,3109204020191318031,2019-05-15,nan
2019-03-31,201914,9.0,9,10,9,0.5010140000000001,84.9698,0,1,3109204020191418031,2019-05-15,nan
2019-04-07,201915,11.0,10,11,10,0.5284439999999999,103.852,0,1,3109204020191518031,2019-05-15,nan
2019-04-14,201916,42.0,38,43,34,0.999964,396.526,0,4,3109204020191618031,2019-05-15,nan
2019-04-21,201917,48.0,42,50,36,0.9995430000000001,453.17199999999997,0,4,3109204020191718031,2019-05-15,nan
2019-04-28,201918,11.0,8,11,8,0.00125382,103.852,0,4,3109204020191818031,2019-05-15,nan
2019-05-05,201919,7.0,5,8,5,3.38675e-05,66.0876,0,2,3109204020191918031,2019-05-15,nan
