data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,notif_accum_year
2018-10-21,201843,1.0,1,1,1,0.506022,21.4454,0,1,3146404020184318031,2019-05-15,nan
2018-10-28,201844,0.0,0,0,0,0.0,0.0,0,1,3146404020184418031,2019-05-15,nan
2018-11-04,201845,0.0,0,0,0,0.0,0.0,0,1,3146404020184518031,2019-05-15,nan
2018-11-11,201846,0.0,0,0,0,0.0,0.0,0,1,3146404020184618031,2019-05-15,nan
2018-11-18,201847,0.0,0,0,0,0.0,0.0,0,1,3146404020184718031,2019-05-15,nan
2018-11-25,201848,1.0,1,1,1,0.934574,21.4454,0,1,3146404020184818031,2019-05-15,nan
2018-12-02,201849,0.0,0,0,0,0.0,0.0,0,1,3146404020184918031,2019-05-15,nan
2018-12-09,201850,0.0,0,0,0,0.0,0.0,0,1,3146404020185018031,2019-05-15,nan
2018-12-16,201851,0.0,0,0,0,0.0,0.0,0,1,3146404020185118031,2019-05-15,nan
2018-12-23,201852,0.0,0,0,0,0.0,0.0,0,1,3146404020185218031,2019-05-15,nan
2018-12-30,201901,0.0,0,0,0,0.0,0.0,0,1,3146404020190118031,2019-05-15,nan
2019-01-06,201902,0.0,0,0,0,0.0,0.0,0,1,3146404020190218031,2019-05-15,nan
2019-01-13,201903,1.0,1,1,1,0.9441219999999999,21.4454,0,1,3146404020190318031,2019-05-15,nan
2019-01-20,201904,1.0,1,1,1,0.8022779999999999,21.4454,0,1,3146404020190418031,2019-05-15,nan
2019-01-27,201905,0.0,0,0,0,0.0,0.0,0,1,3146404020190518031,2019-05-15,nan
2019-02-03,201906,1.0,1,1,1,0.637158,21.4454,0,1,3146404020190618031,2019-05-15,nan
2019-02-10,201907,1.0,1,1,1,0.643651,21.4454,0,1,3146404020190718031,2019-05-15,nan
2019-02-17,201908,2.0,2,2,2,0.795795,42.8908,0,1,3146404020190818031,2019-05-15,nan
2019-02-24,201909,1.0,1,1,1,0.455013,21.4454,0,1,3146404020190918031,2019-05-15,nan
2019-03-03,201910,2.0,2,2,2,0.648094,42.8908,0,1,3146404020191018031,2019-05-15,nan
2019-03-10,201911,5.0,5,5,5,0.911333,107.227,0,1,3146404020191118031,2019-05-15,nan
2019-03-17,201912,1.0,1,1,1,0.197641,21.4454,0,1,3146404020191218031,2019-05-15,nan
2019-03-24,201913,3.0,3,3,3,0.548469,64.3363,0,1,3146404020191318031,2019-05-15,nan
2019-03-31,201914,7.0,7,8,7,0.911861,150.118,0,1,3146404020191418031,2019-05-15,nan
2019-04-07,201915,17.0,15,17,15,0.997217,364.57199999999995,0,1,3146404020191518031,2019-05-15,nan
2019-04-14,201916,2.0,2,2,2,0.0286548,42.8908,0,1,3146404020191618031,2019-05-15,nan
2019-04-21,201917,29.0,24,30,22,0.998856,621.9169999999999,0,1,3146404020191718031,2019-05-15,nan
2019-04-28,201918,17.0,13,18,12,0.739559,364.57199999999995,0,4,3146404020191818031,2019-05-15,nan
2019-05-05,201919,4.0,3,5,3,0.00227059,85.7817,0,2,3146404020191918031,2019-05-15,nan
