data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,notif_accum_year
2018-12-30,201901,1.0,1,1,1,0.9441579999999999,11.3469,0,1,3143500020190118031,2019-05-15,nan
2019-01-06,201902,1.0,1,1,1,0.802279,11.3469,0,1,3143500020190218031,2019-05-15,nan
2019-01-13,201903,0.0,0,0,0,0.0,0.0,0,1,3143500020190318031,2019-05-15,nan
2019-01-20,201904,0.0,0,0,0,0.0,0.0,0,1,3143500020190418031,2019-05-15,nan
2019-01-27,201905,4.0,4,4,4,0.967609,45.3875,0,1,3143500020190518031,2019-05-15,nan
2019-02-03,201906,4.0,4,4,4,0.897275,45.3875,0,1,3143500020190618031,2019-05-15,nan
2019-02-10,201907,6.0,6,6,6,0.876017,68.0812,0,1,3143500020190718031,2019-05-15,nan
2019-02-17,201908,5.0,5,5,5,0.6234770000000001,56.7344,0,1,3143500020190818031,2019-05-15,nan
2019-02-24,201909,6.0,6,6,6,0.630793,68.0812,0,1,3143500020190918031,2019-05-15,nan
2019-03-03,201910,8.0,8,8,8,0.755984,90.775,0,1,3143500020191018031,2019-05-15,nan
2019-03-10,201911,4.0,4,4,4,0.259546,45.3875,0,1,3143500020191118031,2019-05-15,nan
2019-03-17,201912,6.0,6,6,6,0.49836,68.0812,0,1,3143500020191218031,2019-05-15,nan
2019-03-24,201913,19.0,18,20,18,0.9938290000000001,215.59099999999998,0,1,3143500020191318031,2019-05-15,nan
2019-03-31,201914,14.0,13,14,13,0.839208,158.856,0,4,3143500020191418031,2019-05-15,nan
2019-04-07,201915,25.0,23,26,22,0.9699629999999999,283.672,0,4,3143500020191518031,2019-05-15,nan
2019-04-14,201916,10.0,9,11,9,0.10205800000000001,113.469,0,2,3143500020191618031,2019-05-15,nan
2019-04-21,201917,17.0,14,18,14,0.49812399999999996,192.89700000000002,0,2,3143500020191718031,2019-05-15,nan
2019-04-28,201918,27.0,23,29,19,0.939472,306.366,0,4,3143500020191818031,2019-05-15,nan
2019-05-05,201919,17.0,12,18,10,0.42844799999999994,192.89700000000002,0,4,3143500020191918031,2019-05-15,nan
