data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,notif_accum_year
2019-02-24,201909,63.0,60,64,59,0.758441,200.854,0,4,3169356020190918031,2019-05-15,nan
2019-03-03,201910,25.0,24,26,24,0.000527389,79.7041,0,4,3169356020191018031,2019-05-15,nan
2019-03-10,201911,47.0,44,48,44,0.43113199999999996,149.844,0,4,3169356020191118031,2019-05-15,nan
2019-03-17,201912,34.0,32,34,31,0.17266199999999998,108.398,0,4,3169356020191218031,2019-05-15,nan
2019-03-24,201913,56.0,53,58,50,0.947807,178.537,0,4,3169356020191318031,2019-05-15,nan
2019-03-31,201914,37.0,35,38,33,0.299772,117.962,0,4,3169356020191418031,2019-05-15,nan
2019-04-07,201915,60.0,56,62,51,0.934841,191.29,0,4,3169356020191518031,2019-05-15,nan
2019-04-14,201916,110.0,103,112,86,0.9999979999999999,350.69800000000004,0,4,3169356020191618031,2019-05-15,nan
2019-04-21,201917,141.0,130,144,101,0.999999,449.531,0,4,3169356020191718031,2019-05-15,nan
2019-04-28,201918,118.0,109,121,76,0.919242,376.204,0,4,3169356020191818031,2019-05-15,nan
2019-05-05,201919,58.0,53,61,32,1.96821e-05,184.91400000000002,0,4,3169356020191918031,2019-05-15,nan
